date,mosquito,temp,l_temp,h_temp,rain_per_day,cum_rain,wind,dew,humidity,steam_pressure,sunshine_time,sunshine,ground_surface_temp
2020-07-23,3540,25.3,23.4,28.4,0.1,4,2.1,22.6,85.5,27.4,3,15.34,26.9
2020-07-24,2089,26.2,22.8,29.6,1.5,5,2,22.7,81.9,27.7,5,14.5,27.2
2020-07-25,3035,25.3,24.3,26.9,39.1,6,1.7,23.6,90.9,29.2,0,5.31,25.7
2020-07-26,2663,24.9,23.5,26.4,31.4,7,2.3,24.2,96.3,30.3,0,2.55,25.2
2020-07-27,3221,25,23.9,26.3,102.6,8,3,24.3,96.3,30.4,0,3.09,25.1
2020-07-28,2646,27,25,29.4,3.9,9,3.5,25,89.3,31.6,0.4,8.06,26.9
2020-07-29,2884,26.5,25.5,29.1,18.5,10,1.9,25.1,92.1,31.8,0.1,5.02,26.7
2020-07-30,2143,24.1,22.9,26,75.7,11,3.3,22.8,92.8,27.7,0.2,6.74,24.8
2020-07-31,3043,24.3,22.6,26.1,,0,1.8,21.5,85.3,25.6,0,6.7,24.8
2020-08-01,3187,24.2,22.7,26.1,19.1,1,2.3,22.3,89.5,27,1.8,6.96,24.9
2020-08-02,3183,24.9,23.7,25.8,50.3,2,2.6,24,95.4,29.9,0,1.43,24.3
2020-08-03,2401,26.5,24.7,29.5,44.6,3,2,25,91.6,31.7,0.2,7.77,26.4
2020-08-04,1902,24.6,22.4,27.3,97,4,2.2,23.2,92.5,28.5,0.5,7.44,25.2
2020-08-05,2302,27.2,23.5,31.3,,0,1.9,24.1,83.9,30.1,2.1,13.62,28.3
2020-08-06,2378,28,26.3,30.3,,0,2.5,24.6,82.4,31,0.2,7.96,27.4
2020-08-07,2101,27.1,26.5,28,0.4,1,3.5,24.6,86.1,30.9,0,4.14,26.3
2020-08-08,2233,26.1,25,27,69,2,1.9,25.3,96,32.3,0,3.25,25.9
2020-08-09,2236,27.4,25.3,30.8,,0,3,24.1,82.6,29.9,2.4,14.3,27.9
2020-08-10,2122,28.2,26.1,32.2,,0,2.3,23.8,77.9,29.4,5.8,18.44,29
2020-08-11,1907,27.5,24,31.9,,0,1.6,22.7,76.3,27.5,7.9,19.81,29.1
2020-08-12,2052,27.1,23.6,31.4,,0,2,22.4,76.8,27.1,9.4,22.54,28.6
2020-08-13,2533,27.7,25,31.7,,0,1.7,22.8,76,27.8,3.1,15.16,27.6
2020-08-14,2293,26.6,25.2,29.2,2.5,1,1.6,23.5,83.1,28.9,0.8,8.74,27.6
2020-08-15,2721,24.3,21.7,27.6,42.6,2,2.1,21.9,87.4,26.4,0.6,7.56,25.2
2020-08-16,2389,25.3,21.5,29.9,,0,1.9,21,78.4,24.9,6.8,18.72,27.2
2020-08-17,3488,27.8,23.7,32,,0,2.2,22,71.6,26.5,8.8,20.25,28.6
2020-08-18,3211,29.9,26,34.5,,0,2.1,23.4,69.5,28.8,7.6,21.21,30.5
2020-08-19,3011,30.2,27,34.5,0.6,1,3.4,23.4,68.3,28.8,7.5,19.68,29.3
2020-08-20,3247,27.1,25.6,28.6,8.7,2,3.6,24.2,84.6,30.2,0.5,5.5,27.2
2020-08-21,3098,27.3,26,29.7,13.6,3,1.6,25.3,89.1,32.2,2,10.18,28.1
2020-08-22,2843,26.8,25.5,29,13.6,4,1.3,25,90.1,31.7,1.7,8.7,28.7
2020-08-23,2198,26.8,24.4,30.6,42.5,5,2.1,24.6,88.8,31,2.4,12.89,28.1
2020-08-24,3287,26.4,23.8,30,,0,2.8,22.1,77.9,26.6,1.9,12.25,27.2
2020-08-25,3361,26.6,23.8,29.5,,0,1.9,21.1,72.4,25,1,11.35,27
2020-08-26,3138,24.3,22.6,26.4,33.3,1,2.3,22.7,91.3,27.6,0,3.34,25.3
2020-08-27,2250,22.7,20,25.6,29.8,2,4.8,19.3,82,22.4,2.8,13.51,24
2020-08-28,2781,23.3,19.9,27.5,,0,2.7,15.7,63.9,17.8,10.1,21.21,23.7
2020-08-29,2869,23.3,19.2,27.3,,0,2,16.5,66.6,18.8,3.3,14.49,23.4
2020-08-30,2784,21.7,19.5,24.4,6.4,1,2.7,17.9,80,20.5,0,7.13,22.7
2020-08-31,2930,19.2,17.5,20.6,61,2,4.2,18,93.5,20.8,0,3.37,20.1
2020-09-01,3036,23.4,20.6,26.5,,0,4.2,17.6,71.5,20.2,9.5,21.87,23.1
2020-09-02,3515,21.1,19,25.3,1.3,1,2.1,18,83.4,20.7,3.1,12.29,22.2
2020-09-03,2903,22.8,18.8,27,3.9,2,2,17.9,75.8,20.5,9,19.17,24.4
2020-09-04,3628,22.4,19.2,27.1,1.2,3,2.8,16.9,72.6,19.3,4.5,12.87,22.7
2020-09-05,3703,20.2,18.1,23.2,5.7,4,2,17.3,83.8,19.7,0,7.34,21.5
2020-09-06,3600,21.5,16.7,26.6,,0,1.9,15.6,70.4,17.8,9.8,20.53,24.1
2020-09-07,2471,21.3,17.6,24.9,,0,1.8,17.4,79.3,19.9,5.7,13.86,22.8
2020-09-08,2678,23,18.9,27.7,,0,1.6,18.3,76.4,21,5.1,16.56,23.9
2020-09-09,3532,22.5,21.3,24.9,0.3,1,1.9,18.8,79.9,21.7,0.3,6.21,22.2
2020-09-10,2160,21.3,20.1,23.6,,0,2.1,15.2,70.3,17.5,0.7,9.35,21.5
2020-09-11,2864,21.5,18.1,25.8,,0,2.8,13.4,62,15.5,9.8,21.24,22.4
2020-09-12,3002,21.2,17.6,26.2,0.3,1,2.2,11.9,59.3,14.3,9.7,21.25,21.8
2020-09-13,2611,19.7,15.6,24.9,,0,2,10.6,57.6,12.8,11.4,22.19,21.2
2020-09-14,3176,19.1,13.6,25.3,,0,1.7,9.6,56.1,12,9.6,19.54,20.6
2020-09-15,3269,20.2,15.5,25.6,,0,2.8,10.5,55.3,12.7,10.7,21.71,21.8
2020-09-16,3946,19.2,15.2,23.8,,0,3.3,11.1,59.9,13.3,7.2,16.99,20.8
2020-09-17,3544,20.6,16.8,25.4,,0,3.7,12.4,59.6,14.4,8,18.54,22
2020-09-18,4127,20.1,16.6,25.4,,0,2.5,12.9,64.1,14.9,3.5,13.39,21.5
2020-09-19,3715,19.3,14.8,24.8,,0,2.4,11.7,62.5,13.7,8,15.92,20.4
2020-09-20,3815,20.4,14.9,25.8,,0,2,12.8,63.3,14.8,9.8,18.7,21.4
2020-09-21,2983,20.7,15.7,26.5,,0,2,13.7,66,15.7,10.5,19.29,22
2020-09-22,2507,19.6,15.3,23.9,,0,1.9,13.1,67.6,15.1,6.3,14.84,20.7
2020-09-23,3142,19.6,16.2,25.7,38.3,1,1.7,15.3,78,17.4,4.9,14,21.1
2020-09-24,3189,18.8,15.6,23.6,,0,2.1,14.1,74.9,16.1,2.5,10.89,19.6
2020-09-25,3366,19.2,16.3,21.9,,0,2.3,15.5,79.6,17.7,1.9,6.34,18.5
2020-09-26,3048,19.9,18.3,23.2,,0,1.6,14.5,72.5,16.7,1.8,9.79,19.8
2020-09-27,3088,16.6,10.6,21.8,,0,2.8,9.8,65.1,12.4,4.3,12.36,17.8
2020-09-28,2884,13.3,8.5,18.4,,0,2.5,4.8,57.3,8.6,10.5,19.44,14.5
2020-09-29,2921,14.2,9.3,19.7,,0,2,4.9,55.9,8.7,10.8,19.81,14.6
2020-09-30,2747,16,9.9,22,,0,1.9,4.6,48.9,8.5,8.9,16.99,14.9
2020-10-01,2381,17.2,12.1,23.1,,0,3.1,7,53,10.1,10.8,19.27,15.9
2020-10-02,2972,17.2,12.4,23.3,,0,3,7.5,53.4,10.4,10.6,18.55,16.6
2020-10-03,2479,16.9,12.3,21.5,,0,2,8.8,60.1,11.3,7.6,15.28,16.6
2020-10-04,3240,16.9,12.7,20.8,,0,1.8,10.9,68.5,13,4.9,11.45,16.1
2020-10-05,2031,16.2,12.1,21.3,,0,2.2,10,68.6,12.5,7.5,13.59,16.8
2020-10-06,1507,13.6,8.6,18.4,,0,2.2,3.5,52.3,7.9,7.1,14.16,14.2
2020-10-07,1668,12.8,8.5,18,,0,2.4,1,47,6.9,5.8,12.19,14.3
2020-10-08,1766,11.7,6.5,18.5,,0,1.5,-1.1,41.8,5.7,7.2,14.48,13.1
2020-10-09,2326,11.8,8.6,15.4,,0,1.5,5.1,64.3,8.9,0,5.28,12.5
2020-10-10,2573,13.1,8.7,18.6,,0,1.8,5.6,64.3,9.2,10.1,17.65,13.1
2020-10-11,2291,13.6,7.2,20.2,,0,2,6.9,65.5,10,9.7,15.96,12.9
2020-10-12,1526,15.1,9.8,21.3,,0,1.7,10.1,74.4,12.4,9.8,15.27,14.3
2020-10-13,1834,15.2,9.9,21.7,,0,1.6,8.5,67.1,11.2,10,15.67,14.5
2020-10-14,1043,14.1,11.8,17.3,,0,1.9,8.5,69.4,11.1,0.1,4.72,13.7
2020-10-15,722,13.5,8.4,18.2,,0,2.8,6.8,66,10.2,5.4,11.01,15.2
2020-10-16,729,8.6,5.4,13.3,,0,3,-1.1,51.5,5.6,9.9,17.01,10.7
2020-10-17,651,8.7,3.2,14,,0,2.5,-2.3,47.6,5.3,9.9,16.65,9.4
2020-10-18,723,11.8,5.4,18.2,,0,1.7,4,62.5,8.3,8.8,13.83,10.9
2020-10-19,990,12.9,8,19,,0,1.6,7.4,71.6,10.3,9.2,13.69,11.9
2020-10-20,949,14,9,19.4,,0,1.8,9,74.1,11.6,8.3,12.23,13.2
2020-10-21,1089,13.8,8.6,18.2,,0,2.5,2.8,52.1,8.2,9.2,15.27,13.8
2020-10-22,982,10.8,5.5,16.1,,0,2,-2.6,40.3,5.1,9,13.77,11.5
2020-10-23,519,11.9,5.8,19.6,,0,1.5,-0.8,42.9,5.8,9.7,14.62,11.2
2020-10-24,270,13.6,8.5,18.2,,0,2.6,5.9,60.3,9.3,5.8,11.03,12.9
2020-10-25,358,13.7,11.6,15,13.6,1,2.3,10.9,84.3,13.2,0,1.61,13.1
2020-10-26,536,10.8,7.9,15.6,1.7,2,2.3,1.7,58.3,7.1,9.6,14.6,10
2020-10-27,535,5.1,2.7,8.6,0.5,3,3.5,-5.4,47.5,4.1,9.2,15.22,6.1
2020-10-28,884,4.9,0.2,10.8,,0,2.3,-7.1,43.9,3.7,9.6,15.36,5.2
2020-10-29,695,9.6,3.4,15.9,,0,1.8,2.3,61.5,7.3,8.4,12.77,10.5
2020-10-30,543,13.5,9.9,17.2,,0,1.7,6.4,63.3,9.8,0.3,5.65,12.5
2020-10-31,454,14.6,12.2,18.1,0.1,1,2.7,8.4,68.8,11.2,7,11.01,14.6
