loc_num,loc_name,date,temp,l_temp,h_temp,rain_per_day(X),rain_per_day,cum_rain,wind,dew,humidity,steam_pressure,sunshine_time,sunshine,ground_surface_temp
108,서울,2017-05-02,17.1,15.3,22.6,2.5,2.5,1,1.6,9.3,62.6,12,1.3,8.34,19.7
108,서울,2017-05-03,16.4,14.2,20.8,2.5,2.5,2,2.5,11.3,73,13.5,7,15.29,18.4
108,서울,2017-05-04,19.3,13.1,24.8,0,,0,1.8,12.3,65.3,14.4,5.3,16.69,21.6
108,서울,2017-05-05,19.1,16.8,21.1,0,,0,2.1,13.8,71.6,15.8,0,5.57,17.6
108,서울,2017-05-06,16.4,12.4,22.6,6,6,1,3.1,12.3,77.8,14.3,2.2,8.35,17.2
108,서울,2017-05-07,15.7,11,20.7,0,,0,3.7,6.6,58.3,9.8,13.1,27.71,19.9
108,서울,2017-05-08,16,12.3,20.1,0,,0,2.8,8.3,61.4,11,8.1,17.5,20.7
108,서울,2017-05-09,17.1,13.3,22.3,0,,0,2,8.9,60.5,11.4,9.6,16.79,22
108,서울,2017-05-10,18.6,12.3,25.9,0,,0,2.1,7.8,51.5,10.6,13.2,26.53,25.8
108,서울,2017-05-11,20.4,13.9,26.9,0,,0,2.3,6.6,41.9,9.8,12.9,24.44,27.2
108,서울,2017-05-12,21.1,15.1,27.9,0,,0,2.6,6.7,42.6,9.9,13.3,26.72,28.9
108,서울,2017-05-13,20.9,15.4,27.3,0,,0,2.4,7.5,44,10.4,13,24.18,27.8
108,서울,2017-05-14,21.5,16,27.6,0,,0,2.3,9.3,48.1,11.8,11.9,26.62,30.6
108,서울,2017-05-15,21.8,15.9,28,0,,0,2,11.3,53.6,13.4,11.8,22.27,29
108,서울,2017-05-16,20,17.2,24.4,5,5,1,1.9,13.5,68,15.6,2.4,11.66,23.6
108,서울,2017-05-17,21.8,16.9,27.8,0.1,0.1,2,2,12.9,60.4,15,12.7,24.99,27
108,서울,2017-05-18,19.2,14.4,24.4,0,,0,3.4,6.1,45.6,9.8,12.8,24.3,25.9
108,서울,2017-05-19,17.7,12.4,23.2,0,,0,2.9,3.8,41.5,8.2,11.3,25.32,26.1
108,서울,2017-05-20,19.5,13.7,26.4,0,,0,2.2,6.3,46.1,9.8,13.5,26.95,28.4
108,서울,2017-05-21,21.2,14.4,27.9,0,,0,2.7,9.7,50.6,12.6,11.2,23.57,28.3
108,서울,2017-05-22,22.9,18.1,29.3,0,,0,2.3,14.6,61.8,16.6,9.7,22.29,29.8
108,서울,2017-05-23,23.6,18.6,30.3,0,,0,2.4,7.3,43.5,11.3,11.1,21.3,29.1
108,서울,2017-05-24,23.3,17.7,29.6,0,,0,1.9,11.1,49.1,13.6,10.2,20.09,30.7
108,서울,2017-05-25,23.3,20,27,0,,0,3.1,11.6,51.8,14.6,10.6,21.83,31.4
108,서울,2017-05-26,20.5,15.5,25.6,0,,0,2.8,4.7,37.4,8.6,12.2,25.66,29.1
108,서울,2017-05-27,20.5,16.1,26.5,0,,0,3,7.3,44,10.2,13.5,27.88,31.2
108,서울,2017-05-28,21.7,15.1,28.1,0,,0,2.6,5.2,36.9,8.9,13.6,27.49,30.3
108,서울,2017-05-29,24.2,16.4,30.3,0,,0,1.9,6.1,33.3,9.4,12.9,26.62,32.8
108,서울,2017-05-30,19.4,14.5,23.9,15.5,15.5,1,2.5,10.2,60,12.7,0,7.4,21.6
108,서울,2017-05-31,17.6,15.1,19.2,12.5,12.5,2,2.4,16,91.4,18.3,0.2,3.47,17.8
108,서울,2017-06-01,20.1,15.1,25.9,0,,0,2.8,13.3,67.3,15.3,11.8,25.61,23.1
108,서울,2017-06-02,21.2,17.9,25.7,0.1,0.1,1,3.3,15.2,69.8,17.3,7.4,16.67,23.8
108,서울,2017-06-03,21.5,16.7,27.5,4.5,4.5,2,2.3,7,46.8,10.8,9.8,24.26,22.4
108,서울,2017-06-04,22.8,14.8,29.6,0,,0,2.2,5.1,33.8,8.8,13.7,28.53,26.8
108,서울,2017-06-05,22.1,17,28,0,,0,2.8,9.1,45.5,11.7,12.2,24.22,27
108,서울,2017-06-06,21.5,18.3,25.9,0,,0,2.4,13.9,63,15.9,10.3,21.29,28.7
108,서울,2017-06-07,21.8,17.8,26.8,0,,0,2.8,13.9,63,15.9,11.9,25.27,30.1
108,서울,2017-06-08,23.1,18,29.6,0,,0,2.5,14.8,62.4,16.8,11.4,24.81,30.5
108,서울,2017-06-09,25.5,20,32.7,0,,0,2.2,15.2,55.8,17.3,11.9,24.11,32.5
108,서울,2017-06-10,24.2,20.6,29.9,0,,0,2.4,13.2,52.3,15.3,12.7,24.5,32.2
108,서울,2017-06-11,24.3,18.6,31.8,0,,0,2.3,12.8,52,14.9,13.2,26,32.4
108,서울,2017-06-12,24.8,19.5,30.2,0,,0,1.8,12.8,50.9,14.9,11,21,30.4
108,서울,2017-06-13,26,20,32.7,0,,0,2.1,12,43.4,14.1,7.9,18.81,30.3
108,서울,2017-06-14,25.4,21.7,31.6,0,,0,2.9,14.3,52.6,16.4,11.1,23.53,34
108,서울,2017-06-15,25.3,21.2,30.4,0,,0,2.5,15.7,57.3,17.9,10.8,23.53,34.8
108,서울,2017-06-16,26.7,21.3,34.1,0,,0,2,15.8,53,17.9,12.9,22.75,34.6
108,서울,2017-06-17,24.5,21.5,27.8,3.5,3.5,1,1.2,15.8,60.4,18.2,0.8,7.22,26.3
108,서울,2017-06-18,23.8,21,28.4,1.5,1.5,2,1.5,18.9,75.4,21.8,4.6,12.96,24.4
108,서울,2017-06-19,23.1,20.1,29.9,29,29,3,2.2,18.3,76.9,21.1,4.9,14.3,24.5
108,서울,2017-06-20,25.2,20.8,30.5,0,,0,2.2,18.4,67.5,21.2,7.8,18.34,27.3
108,서울,2017-06-21,26,22.5,30.5,0,,0,2.1,18.3,63.5,21,6.9,16.7,27
108,서울,2017-06-22,26.2,21.9,31.5,0,,0,2.2,18.5,64.8,21.3,9.5,21.06,29.5
108,서울,2017-06-23,25.9,22.2,30.9,0,,0,2.2,18.6,65.9,21.5,7.7,19.45,31.4
108,서울,2017-06-24,25.3,22.4,30.7,0.5,0.5,1,2,19.9,73.6,23.3,3.4,13.89,30.5
108,서울,2017-06-25,24.3,21.9,26.8,92,92,2,2.5,22.6,90.5,27.4,0,5.5,24.7
108,서울,2017-06-26,24.7,21.9,27.4,67.5,67.5,3,3.5,22.3,87.6,27,2,9.19,25.1
108,서울,2017-06-27,26.7,23.8,31.6,0.5,0.5,4,2,21.4,74.5,25.6,9.4,19.73,28.3
108,서울,2017-06-28,27.4,23.3,32.6,0,,0,1.5,20.3,66.9,23.8,7.8,18.39,27.2
108,서울,2017-06-29,27.6,23.9,34.6,34,34,1,1.7,21.5,72.3,25.9,8.3,19.12,31.1
108,서울,2017-06-30,26.4,24.4,28.4,16.5,16.5,2,2,22.7,80.8,27.7,1,6.32,26.4
108,서울,2017-07-01,26,24.6,27.6,4.5,4.5,3,2.6,22.8,83.3,27.8,0.1,4.66,25.9
108,서울,2017-07-02,26.3,23.8,30.3,32.5,32.5,4,1,24,88,29.8,1.6,9.27,27.4
108,서울,2017-07-03,24,22.6,25.4,144.5,144.5,5,2.3,23.4,96.5,28.7,0,2.01,24.4
108,서울,2017-07-04,26,22.2,30.9,1,1,6,2.1,22.2,81.4,26.9,5.6,13.94,27.2
108,서울,2017-07-05,27.1,24.9,31.1,0,,0,2.3,22.2,75.9,26.8,7.7,17.01,29.2
108,서울,2017-07-06,27.6,23.1,32.1,0,,0,1.5,21.5,71,25.7,9.2,19.23,29.2
108,서울,2017-07-07,28.7,26.1,33,0,,0,2.1,22.1,68.4,26.6,6.6,16.04,30.7
108,서울,2017-07-08,25,23.4,27.3,42.5,42.5,1,2.2,22.9,89,28,0.5,5.65,25.7
108,서울,2017-07-09,26.2,23.4,28.8,22.5,22.5,2,1.4,22.9,83.4,27.9,0.9,10.5,27.1
108,서울,2017-07-10,26.8,24,29,7.5,7.5,3,2,22.3,77.3,26.9,0.3,11.18,28.1
108,서울,2017-07-11,26.5,23.9,30.7,2.5,2.5,4,1.6,22.7,80.6,27.5,4.3,11.5,27.5
108,서울,2017-07-12,28.3,24.5,34.1,0,,0,1.8,22.3,71.4,26.9,7,20.43,29.6
108,서울,2017-07-13,29.9,26,34.9,0,,0,2.2,22.6,66.1,27.4,10.3,20.59,33.2
108,서울,2017-07-14,29.8,27.3,32.4,0,,0,2.5,24.4,73.1,30.5,2.1,10.81,30.7
108,서울,2017-07-15,29.3,27.5,32.5,0.5,0.5,1,2.3,24.4,75.8,30.6,2.3,10.01,30.9
108,서울,2017-07-16,27,26.1,28.1,133.5,133.5,2,2.1,25,89.5,31.7,0,2.72,26.7
108,서울,2017-07-17,26.2,25.6,27.3,3,3,3,1.2,22.9,82.3,27.9,0,5.17,26.8
108,서울,2017-07-18,29.4,24.6,35.4,0,,0,1.9,21.3,64.1,25.4,10.7,21.74,31.7
108,서울,2017-07-19,28.7,24.2,32.8,0,,0,2.7,18.6,55.6,21.5,11.4,22.61,32.5
108,서울,2017-07-20,27.1,24.9,29.7,3.5,3.5,1,1.9,19,62.5,22.1,1.2,10,29
108,서울,2017-07-21,25.5,24.8,26.9,8.5,8.5,2,1.5,24,92.1,29.9,0,3.38,25.9
108,서울,2017-07-22,27.2,25,30.1,0,,0,2.3,21.6,72.3,25.8,2.5,11.78,27.5
108,서울,2017-07-23,27.9,24.7,32.6,0,,0,1.9,20.3,64.4,23.8,6.9,18.56,29.9
108,서울,2017-07-24,25.7,24.8,27.1,3.5,3.5,1,1.4,22.4,82.3,27.1,0,4.34,26.1
108,서울,2017-07-25,28.6,24.1,33,2,2,2,1.7,22.9,73,28,8.8,18.08,29.4
108,서울,2017-07-26,30,26.6,33,0,,0,1.3,24.2,71.9,30.2,3.9,11.98,30.4
108,서울,2017-07-27,30.2,27.2,33.9,0,,0,2.2,21.3,60.6,25.4,10.4,21.79,32.8
108,서울,2017-07-28,30.3,25.9,35.3,0,,0,2.1,21.4,60.1,25.6,11.8,22.18,34.6
108,서울,2017-07-29,31.4,27.6,34.8,0,,0,1.9,23.3,63,28.7,9.4,16.84,35.8
108,서울,2017-07-30,29.8,28.2,34,5,5,1,1.9,24,71.9,29.9,3.7,11.98,32.1
108,서울,2017-07-31,29.2,26.4,34.4,0,,0,2.4,22.2,68.1,26.9,10.7,22.74,33.6
108,서울,2017-08-01,28.2,25.5,31,0,,0,1.9,21.2,67.1,25.3,5.6,13.47,30.5
108,서울,2017-08-02,27.6,24.6,32,2.5,2.5,1,2.3,20.5,66.4,24.1,4,14.17,32
108,서울,2017-08-03,24.8,23.9,26.3,5.5,5.5,2,2,23,89.9,28.1,0,6.21,27.4
108,서울,2017-08-04,27,23.9,32.4,0.5,0.5,3,2.3,21.4,72.5,25.5,7.3,15.55,29.4
108,서울,2017-08-05,27.8,23.2,32.6,0,,0,2.1,19.1,60.3,22.2,9.6,18.42,29.2
108,서울,2017-08-06,26.3,24.2,28.4,0,,0,2.8,18.3,62.1,21.1,1.4,11.22,27.8
108,서울,2017-08-07,24.6,23.1,27.1,1.5,1.5,1,3.6,18.1,67.5,20.9,0,7.26,25.4
108,서울,2017-08-08,21.9,20.8,24,93.5,93.5,2,3.6,20.8,93.8,24.5,0,3,22.9
108,서울,2017-08-09,23.3,20.5,26.8,2,2,3,3.7,19.6,80.5,22.8,1.6,10.41,24.6
108,서울,2017-08-10,24.8,21.2,27.7,0.5,0.5,4,2.1,20.4,77.1,24,1.8,9.67,26.1
108,서울,2017-08-11,26.3,23.9,30.6,0,,0,1.3,21.4,75.6,25.5,5,12.1,26.8
108,서울,2017-08-12,26.1,23.1,28.7,0,,0,2,21.4,75.8,25.4,1.2,9.79,26.9
108,서울,2017-08-13,23.2,22,25.8,124.5,124.5,1,2.9,22.4,95.6,27.1,0,3.48,23.8
108,서울,2017-08-14,25.8,23.7,29.2,5,5,2,2.4,22.2,81.5,26.9,5.2,10.72,26.9
108,서울,2017-08-15,27.3,23.4,31.5,0,,0,1.9,21.1,70.6,25.1,9.5,16.45,29
108,서울,2017-08-16,27.2,24.6,30.2,31.5,31.5,1,2.6,24.2,84.1,30.3,2.4,8.22,27.4
108,서울,2017-08-17,26.5,23.9,28.1,14,14,2,4,23.7,85.3,29.4,0.8,3.62,25.7
108,서울,2017-08-18,25.3,22.2,30.6,0,,0,1.7,16.2,61.9,19,8.5,20.24,25.7
108,서울,2017-08-19,24.2,19,29.2,0,,0,2,13.4,54.5,15.7,12.5,24.43,27.3
108,서울,2017-08-20,22.7,19,26.7,0,,0,1.4,14.9,62,17,3.3,10.32,24.8
108,서울,2017-08-21,21.5,18.3,26.5,9,9,1,1.5,15.9,73.1,18.2,1.3,6.82,22.6
108,서울,2017-08-22,19.5,17,24,0,,0,3.2,8.3,51.4,11.4,11.3,21.08,22.8
108,서울,2017-08-23,19.8,16.1,23.9,0,,0,1.5,10.3,55.8,13.2,3.4,9.64,19.7
108,서울,2017-08-24,22.2,16.6,27.6,0,,0,1.6,14,62.4,16,11.8,19.21,24.3
108,서울,2017-08-25,23.3,17.1,29.7,0,,0,2.2,13.3,56,15.3,12.4,22.7,26.6
108,서울,2017-08-26,23.8,18.6,29.6,0,,0,1.8,14.8,59,16.9,10.7,19.67,27.2
108,서울,2017-08-27,23.7,19,29.2,0,,0,1.6,16.2,64,18.4,8.5,15.85,25.6
108,서울,2017-08-28,24.6,19.7,30.1,0,,0,1.6,13.7,53.8,15.8,8.8,17.94,28.6
108,서울,2017-08-29,21.9,20.4,23.7,0,,0,1.7,14.3,62.4,16.4,0,5.38,22.6
108,서울,2017-08-30,20.6,18.5,24,2,2,1,1.2,16.1,75.5,18.3,0,6.06,21.5
108,서울,2017-08-31,22.4,17.8,27.5,0,,0,1.4,17.1,73.3,19.7,7.6,14.01,24.3
108,서울,2017-09-01,24.3,20.4,29.9,0,,0,1.7,17,67.5,19.6,9.7,19.77,27.6
108,서울,2017-09-02,23.8,19.2,28.2,0,,0,1.4,17.6,70.1,20.1,11.1,16.69,26.5
108,서울,2017-09-03,23,19.9,26.1,0.5,0.5,1,1.4,18,74.3,20.7,0,7.34,24.3
108,서울,2017-09-04,21.2,18.6,24.6,24,24,2,1.7,17.3,79.8,19.8,1.9,8.17,22.6
108,서울,2017-09-05,22.1,17.7,27.9,0,,0,1.9,12.8,58.6,15.2,11.6,19.09,23.3
108,서울,2017-09-06,21.4,15.9,27.5,0,,0,1.9,9.7,49.3,12.1,11.9,21.6,23
108,서울,2017-09-07,22.4,14.8,29.5,0,,0,1.7,10.5,48.8,12.7,11.5,20.59,23.9
108,서울,2017-09-08,22.6,17.8,27.9,0,,0,3.6,10.7,48.4,13,11.3,19.03,25
108,서울,2017-09-09,22,16.7,27.6,0,,0,3.6,11.2,50.9,13.3,11,20.23,25.2
108,서울,2017-09-10,23.1,19,29.2,0,,0,2.7,12.2,51.3,14.2,10,19.04,26.7
108,서울,2017-09-11,21.9,16.4,27.6,0,,0,2.1,14,62.8,16.1,11.4,18.98,25.8
108,서울,2017-09-12,22.6,20.1,25.8,8,8,1,3,18.7,79.1,21.7,2.1,7.26,24.6
108,서울,2017-09-13,19.5,14.1,24.9,0,,0,2.4,7.9,48.9,10.8,11.6,20.74,20.3
108,서울,2017-09-14,20.3,14.2,27,0,,0,1.6,10.5,57.3,12.8,11.5,19.35,21.7
108,서울,2017-09-15,20.6,15.4,26.8,0,,0,2.1,12.3,60.8,14.4,11,16.7,22.1
108,서울,2017-09-16,21.8,17.6,27.3,0,,0,1.6,15.7,69.8,17.9,7.3,13.3,23.3
108,서울,2017-09-17,22.4,18.8,27.9,0,,0,2,16.8,71.5,19.2,5.4,11.77,24.3
108,서울,2017-09-18,23.4,17.4,30.1,0,,0,1.4,14,58,16,10.4,16.62,25.2
108,서울,2017-09-19,25.1,19.4,31.4,0,,0,1.9,15.5,57,17.6,8.7,15.66,27
108,서울,2017-09-20,22.7,19.9,27.3,0.5,0.5,1,1.7,16,66.4,18.3,0,0.02,24
108,서울,2017-09-21,19.2,14.2,25.3,0,,0,2.8,7.1,49.1,10.6,0,11.81,23
108,서울,2017-09-22,17.4,11.2,23.5,0,,0,2.2,2.6,39.3,7.5,10.5,13.75,20
108,서울,2017-09-23,20,14.7,25.9,0,,0,1.5,12.9,64.9,15.2,5.8,6.11,21.1
108,서울,2017-09-24,18.2,15.5,21.2,4,4,1,2.3,13.4,74.8,15.4,0.6,3.06,18.8
108,서울,2017-09-25,22,15.6,29.4,1.5,1.5,2,2.3,13.6,62.3,15.6,10.2,11.2,21.7
108,서울,2017-09-26,17.6,13.4,23.6,0,,0,2.3,6.8,49.8,10.1,6.7,7.19,18.2
108,서울,2017-09-27,16.7,10.7,24.3,0,,0,1.8,5.5,48.5,9.1,8.5,9.93,17.5
108,서울,2017-09-28,18.7,13.9,23.4,0,,0,2.1,9.6,56.4,12,6.4,7.21,18.7
108,서울,2017-09-29,18.9,16.2,23.3,0.5,0.5,1,2.3,12.2,66.4,14.3,4.6,5.32,19.4
108,서울,2017-09-30,21.9,16.9,28.8,0,,0,1.2,15.2,67.6,17.3,6.2,9.17,23.9
108,서울,2017-10-01,23,19.3,28.7,0,,0,1.4,16.2,66.9,18.4,10,9.32,25.3
108,서울,2017-10-02,22.5,19.8,27.6,0,,0,1.5,15.4,66,17.6,6.5,7.24,24.9
108,서울,2017-10-03,21.4,18.6,24.8,0.4,0.4,1,1.3,17,76.9,19.4,1,3.75,22.1
108,서울,2017-10-04,15.5,12.2,21.7,20,20,2,2.9,11.3,77.1,13.8,1.9,3.87,17.4
108,서울,2017-10-05,11.4,8.8,0,0,,0,2,5.9,71,9.3,0,2.23,11.7
108,서울,2017-10-06,12.8,6.1,18.9,0,,0,3.2,2.3,51,7.3,9.6,9.41,12.8
108,서울,2017-10-07,14.4,9,20.5,0,,0,0,0.8,42.8,6.6,10.6,10.58,13.5
108,서울,2017-10-08,15.8,9,23,0,,0,1.7,2.7,42.5,7.5,9.3,9.97,15.3
108,서울,2017-10-09,16.6,13.6,22,0,,0,1.7,5,47.6,8.8,5.3,7.3,17.2
108,서울,2017-10-10,16.2,9.2,23.9,0,,0,1.3,4.4,47.1,8.5,10.3,10.3,16.2
108,서울,2017-10-11,16.5,14.2,19.1,0.1,0.1,1,2.4,8.2,58.8,10.9,0.3,3.13,15.7
108,서울,2017-10-12,17,11.9,23.2,0,,0,1.8,8.1,58.3,10.8,9.2,9.08,16.8
108,서울,2017-10-13,17,11.1,24.2,0,,0,1.5,8,58.6,10.8,10.1,9.75,16.9
108,서울,2017-10-14,17.6,11,25.2,0,,0,1.3,6.8,52.8,9.9,10.1,9.75,16.7
108,서울,2017-10-15,16.3,11,23.5,0,,0,3.1,5.5,50.4,9,9.6,8.97,15.6
108,서울,2017-10-16,13.7,8.6,20.6,0,,0,1.4,2.1,47,7.2,10.1,9.37,14.4
108,서울,2017-10-17,14.4,9.9,20.9,0,,0,1.9,4.6,54.3,8.6,8.2,7.95,14.3
108,서울,2017-10-18,14.4,9.5,20.6,0,,0,1.5,5.7,59,9.2,9.5,9.17,14.7
108,서울,2017-10-19,14.5,10.7,18.1,0,,0,1.2,5.4,56.5,9,1.8,4.42,14.6
108,서울,2017-10-20,16.9,11.9,24.2,0,,0,1.2,7.1,54.4,10.1,9.7,8.47,16.8
108,서울,2017-10-21,17.2,10.6,24.8,0,,0,2,6.7,51.9,9.9,9.8,8.75,16.5
108,서울,2017-10-22,11.5,6.3,17.2,0,,0,3.3,-0.8,45.6,6.5,7.3,7.94,12.1
108,서울,2017-10-23,7.7,2.5,13.2,0,,0,2.4,-10.4,27.4,2.8,9.8,9.16,10.1
108,서울,2017-10-24,10.4,3.6,16,0,,0,1.8,1.2,54.3,7,9.5,8.01,11.4
108,서울,2017-10-25,14.4,11.5,18.1,0,,0,2.1,9.3,72.4,11.8,2,2.94,14.5
108,서울,2017-10-26,15.5,14,18,1,1,1,1.6,11.7,78.8,13.8,1.2,2.28,14.6
108,서울,2017-10-27,12.3,6.1,16.6,1.5,1.5,2,3.2,5.8,66,9.9,5.9,5.24,12.8
108,서울,2017-10-28,7.8,4.5,13.7,0,,0,2.5,-2.9,47.9,5,9.6,8.3,8.6
108,서울,2017-10-29,8.4,2.6,15.4,0,,0,1.5,-1.2,52.5,5.8,6.5,0,7.9
108,서울,2017-10-30,11.4,8,16.5,0,,0,1.5,4.6,64.5,8.5,5.9,6.24,11.9
108,서울,2017-10-31,14.4,9.2,18.4,0,,0,1.5,6.7,61.4,9.9,3.3,4.41,14.4
108,서울,2017-11-01,13.1,6.9,17.2,0,,0,3,2,53.3,8.1,8,7.21,13.9
108,서울,2017-11-02,9.4,3.7,16.8,0,,0,1.2,-4.5,39.6,4.4,9.3,7.63,8.8
108,서울,2017-11-03,9.8,5.3,15.9,7.5,7.5,1,3,1.1,56.3,7.2,1.5,2.05,8.3
108,서울,2017-11-04,5.9,2.7,10.7,0,,0,2.2,-5.9,42.9,4,8.6,8.18,5.2
108,서울,2017-11-05,5.3,0.3,11.4,0,,0,1.4,-2.8,57.1,5,8.6,6.72,3.8
108,서울,2017-11-06,8.4,3.1,11.8,4.5,4.5,1,1.9,1.8,64.4,7.2,1.5,2.85,6.8
108,서울,2017-11-07,7.5,2.9,11.4,0,,0,2.4,-4.8,42.5,4.4,8.5,7.48,6.1
108,서울,2017-11-08,3.2,-1.1,6.5,0,,0,2.8,-10,38.3,2.9,8.6,7.34,2.6
108,서울,2017-11-09,1,-3.4,6.4,0,,0,1.5,-15.3,30.3,1.9,8.6,7.66,1.6
108,서울,2017-11-10,3,-1.6,5.8,0,,0,2.2,-10.1,39.4,3,0,1.24,1.6
108,서울,2017-11-11,-2.1,-4.8,2.6,0,,0,3.4,-15.1,38.5,2,8.6,7.97,0.4
108,서울,2017-11-12,-1.6,-6.6,3.5,0,,0,2.2,-14.6,37.8,2,8,7.42,-0.8
108,서울,2017-11-13,-0.4,-3.9,4.2,0,,0,1.4,-8.8,55.3,3.3,0,0,-0.3
108,서울,2017-11-14,1.3,-4.2,8.1,0,,0,1.4,-7.3,55.6,3.5,8.5,7.14,0.8
108,서울,2017-11-15,4.3,0.6,10.8,0.5,0.5,1,2.4,-4.2,54.8,4.6,5.5,4.17,2.8
108,서울,2017-11-16,0.9,-2.5,4.7,1.2,1.2,2,2.1,-9,49.3,3.2,6.8,5.25,0.9
108,서울,2017-11-17,-0.4,-2.5,2.9,0,,0,1.8,-7.2,62.5,3.7,7.9,6.34,1.2
108,서울,2017-11-18,3,-3.3,7.3,24,24,1,1.8,-0.6,77.6,6.3,2.4,2.08,1.1
108,서울,2017-11-19,3.3,-0.3,7.6,0,,0,1.8,-2,71.6,5.5,6.8,5.95,3.5
108,서울,2017-11-20,2.5,-2.9,9.5,0,,0,1.3,-6.5,53,3.8,0,0,1.9
108,서울,2017-11-21,6.4,1.3,11.2,0.5,0.5,1,1.1,-0.1,64.1,6.2,3.4,4.21,3.9
108,서울,2017-11-22,3.2,-1.8,8.1,0,,0,2.8,-7.8,48.3,4,8.4,7.04,4.3
108,서울,2017-11-23,-2.4,-5.2,2.7,0,,0,3.3,-19.6,26.8,1.3,0,0,-0.2
108,서울,2017-11-24,-2.2,-7.6,3.1,0,,0,1.6,-12.5,49.4,2.7,6.1,5.97,-1.9
108,서울,2017-11-25,1.9,-4.6,8.1,0,,0,1.7,-5.6,59.9,4.1,6.7,6.33,0.4
108,서울,2017-11-26,4.9,3.1,8.1,4,4,1,1.5,2.2,83.1,7.2,1.9,3.01,4.6
108,서울,2017-11-27,-1.2,-6.1,4.5,0.1,0.1,2,3.4,-11.6,48.1,2.9,8.4,6.79,1.2
108,서울,2017-11-28,-4.2,-8.2,-0.4,0.1,0.1,3,0,-16.4,40.1,1.8,2.1,0.86,-2.7
108,서울,2017-11-29,0.2,-4.5,6,1.2,1.2,4,0,-4.7,72.6,4.5,7.7,6.14,0.4
108,서울,2017-11-30,0.7,-3.5,4.6,0,,0,1.7,-5.9,64.5,4.2,7.4,5.85,1.7
108,서울,2017-12-01,-3.8,-7.1,-0.5,0,,0,1.8,-15.4,41.3,1.9,8.5,6.89,-1.7
108,서울,2017-12-02,-0.5,-5.6,5.4,0,,0,1,-10.9,46.1,2.7,7.4,6.32,-1
108,서울,2017-12-03,1.1,-2.5,6.7,4.1,4.1,1,2,-4.6,67.9,4.6,2.6,2.08,-0.2
108,서울,2017-12-04,-7,-11,-2.5,0,,0,3.5,-18.3,40.5,1.5,8.6,7.01,-3.2
108,서울,2017-12-05,-9.4,-12.3,-5.2,0,,0,2.1,-20.1,41.9,1.2,8.6,6.8,-6
108,서울,2017-12-06,-8.7,-12,-4.4,0,,0,1.7,-19.7,42,1.3,8.6,6.81,-6.4
108,서울,2017-12-07,-6.6,-11.2,-1.9,0,,0,0.9,-17.4,42.9,1.6,3.2,3.7,-5.4
108,서울,2017-12-08,-3,-7.5,0.9,0,,0,1,-11.7,52.6,2.6,0.6,2.41,-3
108,서울,2017-12-09,-5.7,-8.1,-2.6,0,,0,3,-17.1,43.1,1.7,8.6,6.4,-4.4
108,서울,2017-12-10,-6.7,-10.8,-2.3,0,,0,1.9,-18.9,38.1,1.4,8.6,6.51,-5.7
108,서울,2017-12-11,-1.6,-5.9,3.3,3.4,3.4,1,1.2,-4.7,80,4.4,2.7,1.66,-1.6
108,서울,2017-12-12,-3.9,-6.5,-1,0,,0,2.1,-13.5,49.4,2.2,8.6,6.61,-2
108,서울,2017-12-13,-3.9,-8.5,-0.1,0.2,0.2,1,1.1,-9.2,68,3.2,1.3,3.36,-2.6
108,서울,2017-12-14,-0.9,-5.6,4.6,0,,0,1.2,-5.9,71.4,4,8.6,6.15,-2.2
108,서울,2017-12-15,3.4,-1.9,6.6,0,,0,1.1,-2.3,66.6,5.2,3.1,3.41,0.4
108,서울,2017-12-16,6.1,5,8.7,0,,0,1.1,2.1,75.8,7.1,3.9,3.28,1.7
108,서울,2017-12-17,2.9,-0.6,5.7,20,20,1,1.9,0.1,82,6.3,0,0.7,1.5
108,서울,2017-12-18,-2.1,-4.9,0.6,0,,0,2.8,-13.3,43.1,2.3,8.9,6.77,-1
108,서울,2017-12-19,-3.8,-7.9,-1.1,0,,0,2.9,-16.2,41.8,2,8.6,6.72,-2.5
108,서울,2017-12-20,-6.9,-10.3,-2.6,0,,0,1.9,-21.5,31.4,1.1,8.9,6.61,-4.6
108,서울,2017-12-21,-2.1,-6.8,0.8,0,,0,1.3,-12.4,47,2.6,3.3,3.79,-1.7
108,서울,2017-12-22,2.1,-0.4,6,0,,0,1.1,-3.5,67,4.8,4.1,3.87,0.4
108,서울,2017-12-23,1.4,-1.2,4.5,0.7,0.7,1,0.9,-1.9,79.5,5.4,0,2.25,-0.2
108,서울,2017-12-24,-0.3,-3.2,3.3,1,1,2,2.3,-9.7,54.4,3.2,8.5,6.63,0.2
108,서울,2017-12-25,-1.3,-5.1,3.8,0,,0,1.4,-13.9,39.1,2.1,8.3,6.14,-1.7
108,서울,2017-12-26,-1.8,-4.3,1.8,0,,0,1.8,-14.1,42,2.2,7.9,5.36,-2.3
108,서울,2017-12-27,-4.7,-7.1,-0.4,0,,0,2.2,-15.8,42.3,1.8,8.6,6.56,-3.4
108,서울,2017-12-28,-4.7,-8.7,-0.7,0,,0,1.4,-15.6,43,1.8,6.2,4.73,-3.3
108,서울,2017-12-29,-3,-5.6,1.6,0,,0,1.7,-12.5,48.4,2.4,8.2,5.96,-2.6
108,서울,2017-12-30,-2.8,-6.8,2.9,0,,0,1.5,-13.3,45.8,2.2,8.8,6.79,-3.1
108,서울,2017-12-31,-0.8,-5.7,2.8,0,,0,0.8,-12.3,42.1,2.4,3.1,3.75,-2.2
