mosquito,temp,rain_per_day,cum_rain,wind,humidity,steam_pressure,sunshine_time,sunshine
0.155516055,0.54770318,0.107266436,0.090909091,0.350877193,0.792349727,0.583050847,0.138686131,0.231783712
0.13736243,0.54770318,0,0,0.368421053,0.678961749,0.515254237,0.510948905,0.455324761
0.204795583,0.650176678,0,0,0.315789474,0.536885246,0.518644068,0.875912409,0.737223871
0.207367346,0.674911661,0,0,0.192982456,0.467213115,0.494915254,0.912408759,0.739861523
0.29722779,0.660777385,0,0,0.210526316,0.556010929,0.555932203,0.642335766,0.604681833
0.241972694,0.681978799,0,0,0.175438596,0.576502732,0.586440678,0.459854015,0.556214969
0.242048334,0.727915194,0,0,0.175438596,0.495901639,0.576271186,0.525547445,0.540389054
0.234975984,0.667844523,0.211072664,0.090909091,0.228070175,0.700819672,0.66779661,0.072992701,0.284207056
0.265042926,0.681978799,0.000692042,0.181818182,0.245614035,0.644808743,0.640677966,0.532846715,0.54170788
0.283990772,0.625441696,0.024221453,0.272727273,0.228070175,0.710382514,0.627118644,0.233576642,0.289812067
0.276048561,0.614840989,0,0,0.368421053,0.536885246,0.484745763,0.664233577,0.610616551
0.290722741,0.671378092,0,0,0.350877193,0.472677596,0.488135593,0.97810219,0.842400264
0.314965395,0.671378092,0,0,0.157894737,0.433060109,0.457627119,0.364963504,0.451697989
0.294315646,0.681978799,0,0,0.192982456,0.509562842,0.53220339,0.671532847,0.588526212
0.288226618,0.703180212,0,0,0.263157895,0.467213115,0.53559322,0.547445255,0.580942961
0.269467872,0.67844523,0.001384083,0.090909091,0.368421053,0.741803279,0.718644068,0.065693431,0.244971975
0.305548202,0.657243816,0.750865052,0.181818182,0.280701754,0.856557377,0.772881356,0,0.105835806
0.264362165,0.639575972,0.027681661,0.272727273,0.298245614,0.786885246,0.691525424,0.313868613,0.433564128
0.385121591,0.639575972,0,0,0.157894737,0.636612022,0.586440678,0.277372263,0.397626113
